PersonID,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,zipcode,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
102464,0,0.009331688000000001,55,60601,0,0.095798736,8068.0,15,0,1,0,0
102478,0,0.079095316,80,60601,0,0.46406179,11004.0,15,0,3,0,0
102479,0,0.035742672999999996,74,60601,0,1626.0,5250.0,10,0,1,0,0
102488,0,0.524720893,27,60601,0,0.035545682,3600.0,4,0,0,0,1
102490,0,0.8025606390000001,53,60601,0,1.270956165,3900.0,15,0,2,0,1
102498,0,0.044341745999999994,42,60601,0,1585.0,5250.0,7,0,1,0,0
102506,0,0.609233581,58,60601,0,0.21666095300000002,5833.0,7,0,0,0,1
102510,0,0.065846708,39,60601,0,0.19441723800000002,8167.0,4,0,1,0,4
102537,0,0.070237124,46,60601,0,0.353740664,8166.0,10,0,1,0,0
102551,0,0.049969455999999995,40,60601,0,0.470786927,10953.0,12,0,4,0,3
102553,0,0.396748205,55,60601,0,0.349777481,55500.0,19,0,7,0,0
102563,0,0.23075384899999998,80,60601,0,0.184731631,3837.0,4,0,1,0,0
102572,0,0.0021018,72,60601,0,1.3025676609999999,1440.0,12,0,1,0,0
102575,0,0.026544712,59,60601,0,480.0,5250.0,15,0,1,0,0
102576,0,0.256832512,52,60601,0,0.276074151,11543.0,15,0,1,0,0
102584,0,0.17625178100000002,52,60601,0,0.126822765,12000.0,10,0,1,0,0
102597,0,0.13607455699999998,51,60601,0,0.30974336199999997,9000.0,13,0,2,0,1
102601,0,0.957980438,45,60601,0,809.0,5250.0,6,0,0,0,0
102607,0,0.00094283,61,60601,0,71.0,5250.0,6,0,0,0,0
102693,0,1.180673825,26,60601,1,0.12187574400000001,4200.0,6,0,0,1,2
102698,0,0.041118355,65,60601,0,30.0,5250.0,2,0,0,0,0
102717,0,0.10194991099999999,61,60601,0,0.29717570600000004,4000.0,6,0,1,0,2
102725,0,0.095220866,32,60601,0,85.0,5250.0,7,0,0,0,0
102728,0,0.323541366,54,60601,0,1970.0,5250.0,11,0,1,0,2
102739,0,0.009878245,78,60601,0,0.92526017,3170.0,13,0,2,0,0
102741,0,0.396862021,41,60601,2,560.0,5250.0,7,1,0,0,0
102780,0,0.006315568000000001,78,60601,0,10.0,5250.0,9,0,0,0,0
102785,0,0.033474163,61,60601,0,1740.0,5250.0,13,0,1,0,0
102800,0,0.6831544559999999,78,60601,0,0.448579545,3519.0,4,0,1,0,0
102803,0,0.268881776,51,60601,0,0.074316378,13603.0,9,0,1,0,1
102820,0,0.0,55,60601,0,0.340694006,6339.0,7,0,1,0,0
102823,0,0.002256381,63,60601,0,0.00059997,6666.0,9,0,0,0,0
102837,0,0.33957164799999995,42,60601,0,0.664015627,7166.0,8,0,1,0,3
102841,0,0.023644492000000003,58,60601,0,0.357785656,11000.0,14,0,2,0,0
102843,0,0.073607231,36,60601,0,0.531963001,4864.0,11,0,2,0,0
102852,0,0.714245136,59,60601,0,0.28805857100000004,3960.0,3,0,1,0,0
102881,0,0.06875725,38,60601,0,0.323434561,7441.0,9,0,2,0,1
102886,0,0.040497107000000004,30,60601,0,17.0,5250.0,1,0,0,0,0
102904,0,0.168823954,48,60601,0,0.17965625300000002,9250.0,3,0,1,0,0
102910,0,0.027029257,38,60601,1,0.206728138,23750.0,4,0,1,0,2
102917,0,0.032988023,75,60601,0,0.005683924,8092.0,5,0,0,0,0
102918,0,0.04104725,50,60601,0,0.273550153,9500.0,9,0,1,0,1
102933,0,0.813656646,63,60601,1,0.1224,14999.0,8,0,0,0,2
102935,0,0.08700408800000001,55,60601,0,0.509640795,10216.0,12,0,3,0,1
102942,0,0.10468929800000001,54,60601,0,0.036960647,12120.0,24,0,0,1,0
102944,0,0.580347462,72,60601,0,0.482451404,3703.0,7,0,1,0,1
102946,0,0.157426748,68,60601,0,0.420166539,27500.0,21,0,3,0,2
102950,0,0.180326655,33,60601,0,0.11109474,6786.0,5,0,0,0,0
102953,0,0.258158396,61,60601,0,0.146084924,7700.0,12,0,1,0,1
102970,0,0.0,67,60601,0,1031.0,5250.0,8,0,1,0,0
102975,0,0.9999998999999999,26,60601,0,0.17521652199999999,1500.0,4,3,0,0,0
102980,0,0.037977622999999995,55,60601,0,0.592309529,4186.0,12,0,2,0,0
102982,0,0.8619046029999999,47,60601,0,0.609181141,5641.0,15,0,2,0,0
102996,0,0.0,65,60601,0,0.0,400.0,5,0,0,0,0
103018,0,0.9883543990000001,51,60601,0,0.8695326170000001,4000.0,9,0,2,0,2
103019,0,0.20060567899999998,54,60601,0,0.781983346,5283.0,9,0,2,0,1
103038,0,0.043973900999999996,63,60601,0,0.130760819,6400.0,6,0,1,0,1
103044,0,0.679333058,64,60601,0,0.947238886,6500.0,11,0,5,0,0
103060,0,0.12471215599999999,40,60601,0,0.272690924,2500.0,4,0,0,0,0
103063,0,0.020628866000000003,76,60601,0,16.0,5250.0,1,0,0,0,0
103105,0,0.288210109,65,60601,0,0.074981255,4000.0,3,0,0,0,0
103108,0,0.050911364,65,60601,0,0.189101362,8000.0,10,0,1,0,0
103122,0,0.07106246,72,60601,0,884.0,5250.0,7,0,1,0,0
103136,0,0.069203325,68,60601,0,0.420616905,7488.0,13,0,1,0,3
103140,0,0.5871301489999999,67,60601,0,0.765942778,2900.0,13,0,1,0,0
103142,0,0.501396424,29,60601,0,0.9741774259999999,2400.0,7,0,1,0,2
103153,0,0.29270729300000004,21,60601,0,8.0,0.0,2,0,0,0,0
103181,0,0.597278264,59,60601,0,1.057222787,3931.0,14,0,1,0,0
103193,0,0.218855346,62,60601,0,0.26296987899999996,12316.0,9,0,2,0,0
103224,0,0.005272248,50,60601,0,0.355327049,3500.0,7,0,1,0,3
103246,0,0.062375005,37,60601,0,0.045661593,9000.0,4,0,0,0,1
103296,0,0.033451646,79,60601,0,1103.0,5250.0,8,0,0,0,0
103303,0,0.662266209,50,60601,0,0.515053546,4948.0,10,0,1,0,0
103311,0,0.47926289200000005,39,60601,0,0.274680785,3210.0,7,0,0,0,1
103341,0,0.143466517,56,60601,0,0.627086614,9524.0,32,0,3,0,1
103348,0,0.385848125,61,60601,0,0.538852833,5700.0,20,0,1,0,0
103351,0,0.011347607,52,60601,0,0.39537812,13500.0,7,0,2,0,2
103358,0,0.9999998999999999,25,60601,0,2.0,5250.0,0,0,0,0,0
103390,0,0.548383876,46,60601,0,0.205784761,66000.0,19,0,2,0,1
103400,0,0.03338862,58,60601,0,0.28945520199999997,9966.0,15,0,3,0,0
103402,0,0.11410655300000001,78,60601,0,0.319386637,4564.0,7,0,2,0,0
103422,0,0.048093736,55,60601,0,0.603791697,4166.0,14,0,1,0,0
103425,0,0.397736265,65,60601,0,1.31984008,2000.0,13,0,0,0,0
103428,0,0.0,26,60601,0,0.0,5250.0,1,0,0,0,0
103447,0,0.02626956,70,60601,0,0.36393383,5500.0,5,0,2,0,1
103452,0,0.819159042,62,60601,0,0.388619015,4322.0,7,0,1,0,1
103457,0,0.003590495,77,60601,0,0.001249688,4000.0,7,0,0,0,0
103473,0,0.235860259,59,60601,0,0.105759429,3923.0,5,0,0,0,0
103474,0,0.0032332259999999996,75,60601,0,0.09488554199999999,11750.0,6,0,1,0,1
103478,0,0.963461435,38,60601,0,0.351329734,5000.0,7,0,1,0,3
103505,0,0.06015583099999999,38,60601,0,0.07072716799999999,15580.0,6,0,0,0,1
103534,0,0.02521223,85,60601,0,0.008093805,9636.0,9,0,0,0,0
103536,0,0.03159842,57,60601,0,0.329445092,6000.0,6,0,2,0,0
103548,0,0.688118406,49,60601,0,0.367098865,7403.0,10,0,0,0,0
103549,0,0.028827747999999997,47,60601,0,0.007199424,4166.0,8,0,0,0,0
103550,0,0.084744407,67,60601,1,0.628145387,2145.0,10,0,1,0,0
103556,0,0.309410193,37,60601,0,0.511516315,4167.0,11,0,1,0,0
103559,0,0.0,59,60601,0,1945.0,5250.0,6,0,3,0,0
103560,0,0.343760416,60,60601,0,3132.0,5250.0,9,0,2,0,0
103564,0,0.654690619,28,60601,0,0.035989717000000004,3500.0,3,0,0,0,0
103579,0,0.029999291,81,60601,0,37.0,5250.0,3,0,0,0,0
103585,0,0.020403335,39,60601,1,0.41014044299999997,4200.0,19,0,1,0,0
103601,0,0.0,31,60601,1,0.19404680800000002,4400.0,10,0,0,0,1
103617,0,0.09410636300000001,69,60601,0,1551.0,5250.0,10,0,1,0,0
103620,0,0.0,45,60601,0,3194.0,5250.0,7,0,2,0,0
103622,0,0.02271057,63,60601,0,0.709548409,6000.0,9,0,3,0,0
103628,0,0.68239485,35,60601,0,0.29149078,4500.0,11,0,0,0,0
103635,0,0.45892338,52,60601,1,3032.0,5250.0,10,0,1,0,1
103640,0,0.069252868,36,60601,0,0.8142685129999999,3321.0,9,0,1,0,2
103645,0,0.013128431999999999,87,60601,0,14.0,5250.0,10,0,0,0,0
103653,0,0.0,52,60601,0,0.0,5800.0,5,0,0,0,0
103657,0,0.273658213,39,60601,0,0.064804739,8270.0,5,0,0,0,3
103674,0,0.175189607,43,60601,0,0.314414643,15733.0,18,0,2,0,2
103680,0,0.16360909199999998,58,60601,0,0.021163138999999997,6000.0,3,0,0,0,0
103683,0,0.212929764,62,60601,0,4645.0,5250.0,15,0,1,0,0
103692,0,0.481655199,37,60601,1,0.515853177,7600.0,8,0,2,0,2
103693,0,0.278512178,56,60601,0,0.40324372399999997,4500.0,11,0,1,0,0
103695,0,0.087697077,67,60601,1,1781.0,5250.0,10,0,1,0,1
103705,0,0.382659375,53,60601,0,0.564194864,4166.0,13,0,1,0,1
103729,0,0.06555079400000001,62,60601,0,0.097731239,4583.0,5,0,1,0,3
103734,0,0.34167398299999996,62,60601,1,2297.0,5250.0,18,0,1,0,0
103741,0,0.9999998999999999,25,60601,0,0.0,2916.0,0,2,0,0,1
103770,0,0.263473054,24,60601,0,0.043304464,1500.0,3,0,0,0,0
103772,0,0.003146915,70,60601,0,0.24391938800000001,4316.0,13,0,0,0,1
103783,0,0.9438108620000001,45,60601,0,0.702574356,4000.0,9,0,2,0,0
103786,0,0.156456236,38,60601,0,0.156668319,4033.0,5,0,0,0,1
103797,0,0.03448157,32,60601,0,0.520953048,7134.0,5,0,2,0,2
103799,0,0.03972066,47,60601,0,0.48890222,5000.0,15,0,2,0,1
103807,0,0.05987355900000001,72,60601,0,0.236381809,2000.0,3,0,1,0,0
103809,0,0.7225433529999999,30,60601,0,0.86087198,3600.0,12,0,2,0,0
103832,0,0.257809019,36,60601,0,0.080768803,9000.0,4,0,0,0,2
103857,0,0.134197018,65,60601,0,0.35950173799999996,3451.0,12,0,1,0,0
103888,0,0.025852608,45,60601,0,1374.0,5250.0,3,0,1,0,0
103895,0,0.092260516,66,60601,0,0.064205669,7584.0,3,0,0,0,0
103927,0,0.07640111200000001,42,60601,0,0.546600158,3808.0,5,0,1,0,1
103932,0,0.079230732,61,60601,1,0.19310086199999998,8000.0,6,0,1,0,0
103945,0,0.804260985,25,60601,0,18.0,0.0,1,0,0,0,0
103968,0,0.465820594,72,60601,0,413.0,5250.0,5,0,0,0,0
103973,0,0.134733844,39,60601,0,0.9541611040000001,8987.0,5,0,1,0,0
103982,0,0.015214631000000001,87,60601,1,0.055324113,6000.0,21,1,0,0,1
103985,0,0.905637745,38,60601,2,0.319437939,2134.0,7,2,0,0,2
103996,0,0.9999998999999999,63,60601,0,0.204013925,42800.0,9,0,3,0,1
104043,0,0.006301649,68,60601,0,1419.0,5250.0,7,0,1,0,0
104061,0,4.96e-05,64,60601,0,0.23969150399999997,16466.0,11,0,1,0,0
104064,0,0.918329738,39,60601,3,0.89601733,6000.0,9,0,1,0,0
104072,0,0.9999998999999999,69,60601,0,1737.0,5250.0,2,0,1,0,0
104078,0,0.001963743,67,60601,0,0.07294832799999999,6250.0,12,0,1,0,0
104104,0,0.950638031,54,60601,0,3905.0,5250.0,15,0,1,0,0
104113,0,0.124934702,69,60601,0,0.620475698,2900.0,14,0,2,0,0
104127,0,0.24198386800000002,77,60601,0,0.024101763,4480.0,3,0,0,0,0
104134,0,0.053238651,80,60601,0,0.018958483,4166.0,7,0,0,0,1
104152,0,0.03433257,38,60601,0,0.288350634,2600.0,15,0,1,0,1
104153,0,1.062587483,41,60601,0,0.31156281199999997,3000.0,3,0,0,0,0
104154,0,0.170080258,50,60601,0,0.220526379,8320.0,17,0,1,0,1
104165,0,0.22768501,42,60601,0,0.307570227,6300.0,10,0,1,0,1
104176,0,0.7802303620000001,32,60601,1,0.255459563,8333.0,8,0,1,0,0
104189,0,1.01885935,39,60601,0,862.0,5250.0,7,0,1,0,0
104194,0,0.064605989,72,60601,0,0.214598175,8000.0,6,0,2,0,0
104195,0,0.069958183,64,60601,0,103.0,5250.0,10,0,0,0,0
104232,0,0.9999998999999999,55,60601,0,0.252071888,10738.0,4,0,2,0,0
104233,0,0.0,81,60601,0,0.0,5250.0,4,0,0,0,0
104234,0,0.005999875,50,60601,0,0.344850572,9000.0,12,0,2,0,0
104237,0,0.620754079,52,60601,0,3366.0,5250.0,9,0,1,0,0
104240,0,0.065144675,65,60601,0,82.0,5250.0,3,0,0,0,0
104243,0,0.009203336,79,60601,0,0.001201442,9987.0,6,0,0,0,0
104256,0,0.21141783600000003,37,60601,0,1.386355845,2916.0,12,0,2,0,1
104264,0,0.013244783000000001,55,60601,0,293.0,5250.0,5,0,0,0,0
104273,0,0.33149408,74,60601,0,1.545734051,1300.0,14,0,2,0,0
104287,0,0.309334434,72,60601,0,0.220661747,4200.0,9,0,0,0,1
104302,0,0.001426534,44,60601,1,1013.0,5250.0,5,0,1,0,0
104320,0,0.12052208699999999,60,60601,0,0.266088465,5764.0,5,0,1,0,0
104325,0,0.998132974,35,60601,0,0.13452750900000002,5470.0,7,0,0,0,4
104328,0,0.0,43,60601,0,0.155131776,14000.0,7,0,2,0,2
104332,0,0.595706857,42,60601,0,0.35429396700000004,9000.0,9,0,2,0,3
104348,0,0.434117176,57,60601,0,0.35857104799999995,3750.0,16,0,0,0,0
104354,0,0.071040187,71,60601,0,0.438033743,4800.0,11,0,2,0,0
104355,0,0.464881886,47,60601,0,4015.0,5250.0,16,0,1,0,0
104377,0,0.045673858,89,60601,0,0.085731729,11465.0,7,0,1,0,0
104384,0,0.256357318,45,60601,0,0.324941975,5600.0,7,0,1,0,0
104393,0,0.000244467,51,60601,0,0.252217006,3833.0,10,0,1,0,1
104402,0,0.588243085,70,60601,0,0.39950436899999997,15333.0,8,0,1,0,0
104411,0,0.08806352699999999,59,60601,0,0.7369285520000001,3652.0,12,0,1,0,2
104421,0,0.040166244,68,60601,1,0.47689115299999996,5300.0,10,0,2,0,0
104435,0,0.090969694,43,60601,0,0.131527778,7199.0,5,0,0,0,3
104449,0,0.254727859,52,60601,0,0.16720632,7720.0,11,0,0,0,0
104456,0,0.055568277,28,60601,0,0.005859375,3583.0,3,0,0,0,0
104466,0,0.022493581000000002,47,60601,0,2412.0,5250.0,10,0,2,0,0
104477,0,0.20016270600000002,42,60601,0,1847.0,5250.0,3,0,1,0,0
104488,0,0.24292777100000001,32,60601,0,0.55009373,4800.0,11,0,1,0,1
104491,0,0.21559384,32,60601,0,225.0,5250.0,5,0,0,0,0
104500,0,0.682810493,57,60601,2,0.14396161,3750.0,7,1,0,1,0
104505,0,0.010650145,44,60601,0,1599.0,5250.0,18,0,1,0,0
104520,0,0.9999998999999999,29,60601,0,0.0,1650.0,0,0,0,0,1
104541,0,0.00769923,65,60601,0,0.779036827,6000.0,5,0,2,0,0
104546,0,0.02079936,38,60601,0,0.521863506,7340.0,8,0,2,0,0
104547,0,0.162915064,73,60601,1,0.381340244,2700.0,12,0,0,0,1
104549,0,0.676058898,55,60601,0,0.110889111,1000.0,3,0,0,0,0
104562,0,0.055820006,70,60601,0,0.009172559,5232.0,4,0,0,0,0
104567,0,0.11924134199999999,59,60601,0,0.032706321000000003,5900.0,16,0,0,0,0
104590,0,0.369655694,28,60601,0,0.19685039399999998,2666.0,4,0,0,0,0
104600,0,0.16286789999999998,42,60601,0,1147.0,5250.0,8,0,1,0,2
104609,0,0.013682105,47,60601,0,12.0,5250.0,3,0,0,0,0
104610,0,0.010396802,61,60601,0,0.0029521,10500.0,20,0,0,0,0
104613,0,0.021182397999999998,53,60601,0,0.420825017,9017.0,14,0,3,0,1
104620,0,0.0,38,60601,0,0.014237722,6250.0,4,2,0,0,0
104625,0,0.044059303,80,60601,0,0.01599543,3500.0,8,0,0,0,0
104629,0,0.011784253,88,60601,0,0.0018330279999999998,6000.0,5,0,0,0,1
104644,0,0.202107993,50,60601,0,0.289828023,7500.0,18,0,1,0,3
104656,0,0.00787308,73,60601,0,0.18223760100000003,2600.0,9,0,0,0,0
104688,0,0.19638640899999998,52,60601,0,0.655641874,13000.0,12,0,2,0,1
104702,0,0.09413959699999999,66,60601,0,0.145537003,4850.0,15,0,1,0,0
104722,0,0.0,48,60601,0,0.29330539899999997,10500.0,7,0,2,0,0
104723,0,0.128067872,39,60601,0,1541.0,5250.0,10,0,1,0,0
104731,0,0.0,75,60601,0,3.0,5250.0,8,0,0,0,0
104733,0,0.040273312,44,60601,0,0.270497267,7500.0,14,0,2,0,3
104744,0,0.585120744,64,60601,0,0.31142623399999997,11000.0,9,0,1,0,1
104751,0,0.754638977,41,60601,0,0.177470422,6000.0,8,0,0,0,0
104761,0,0.179117577,82,60601,0,0.291961072,7500.0,11,0,1,0,0
104764,0,0.574890027,55,60601,0,0.384903205,6146.0,9,0,1,0,1
104765,0,0.8814241909999999,68,60601,0,0.42391066299999997,4566.0,8,0,1,0,0
104782,0,0.069412621,62,60601,0,0.049992425,6600.0,8,0,1,0,2
104783,0,0.0,54,60601,0,0.44898414799999997,8957.0,17,0,3,0,1
104784,0,0.021422867,49,60601,1,0.204079592,10000.0,8,0,2,0,3
104793,0,0.168734938,47,60601,0,0.08614280199999999,7800.0,4,0,1,0,2
104799,0,0.047246669000000005,37,60601,0,316.0,0.0,5,0,0,0,0
104811,0,0.45622054,58,60601,0,0.333252799,12416.0,9,0,1,0,0
104814,0,0.320413658,63,60601,0,3388.0,5250.0,12,0,2,0,0
104819,0,0.006928448,69,60601,0,0.300792577,10345.0,14,0,2,0,1
104822,0,0.037384882,85,60601,0,1114.0,5250.0,5,0,1,0,0
104823,0,0.383070476,69,60601,0,0.37628148299999997,7900.0,8,0,1,0,4
104838,0,0.636393047,42,60601,0,0.21630574,32000.0,6,0,3,0,5
104841,0,0.040327392000000004,55,60601,0,0.290016469,12750.0,18,0,2,0,0
104848,0,0.0039999,65,60601,0,0.0004906169999999999,8152.0,8,0,0,0,0
104851,0,0.08571746,48,60601,1,0.012102078,3800.0,2,0,0,0,0
104856,0,0.127197876,48,60601,0,0.27926549300000003,2613.0,10,0,0,0,2
104863,0,0.01603299,46,60601,0,0.34225503799999996,6500.0,15,0,2,0,0
104869,0,0.9999998999999999,33,60601,0,4.0,5250.0,0,0,0,0,0
104870,0,0.186490675,55,60601,0,2348.0,5250.0,8,0,1,0,1
104885,0,0.035487547,47,60601,0,0.17136711300000002,4183.0,13,0,1,0,1
104887,0,0.0,38,60601,0,0.47552208100000004,2920.0,5,0,1,0,0
104888,0,0.012639466,84,60601,0,0.00339966,10000.0,9,0,0,0,0
104892,0,0.919971251,48,60601,1,0.384273772,11483.0,11,0,1,0,0
104908,0,0.22244608600000002,34,60601,0,0.16285269900000002,4500.0,6,0,0,0,1
104914,0,0.022476549,65,60601,0,0.00579884,5000.0,3,0,0,0,0
104924,0,0.371739754,58,60601,0,0.080833865,4700.0,8,0,0,0,0
104942,0,0.202225205,57,60601,1,0.34225011,9083.0,11,0,1,0,2
104957,0,0.0,51,60601,0,0.0,7292.0,1,0,0,0,4
104966,0,0.38424969700000006,65,60601,1,4534.0,5250.0,11,0,2,1,0
104988,0,0.0,54,60601,0,0.35406557899999996,6800.0,8,0,2,0,0
105010,0,0.018514157,29,60601,0,1469.0,5250.0,7,0,2,0,0
105017,0,0.02514298,80,60601,0,0.007794232,2565.0,3,0,0,0,0
105054,0,1924.0,47,60601,0,0.519247723,10208.0,11,0,3,0,0
105060,0,0.31374534,51,60601,0,0.141880591,13750.0,6,0,1,0,4
105061,0,0.860376664,49,60601,0,0.288785202,6000.0,9,0,2,1,2
105072,0,0.9999998999999999,86,60601,0,0.0,5250.0,4,0,0,0,0
105075,0,0.241461488,41,60601,0,1.026594681,5000.0,19,0,1,0,3
105097,0,0.045631156,52,60601,1,0.46606102200000005,5833.0,12,0,2,0,0
105105,0,0.5581104720000001,42,60601,0,0.038080334,3833.0,4,0,0,0,4
105108,0,0.0,54,60601,0,2098.0,5250.0,5,0,1,0,0
105115,0,0.008105938,66,60601,0,0.202874401,4800.0,15,0,1,0,0
105124,0,0.047779227,27,60601,0,0.027885862999999997,4625.0,8,0,0,0,0
105138,0,0.9999998999999999,92,60601,0,67.0,5250.0,0,0,0,0,0
105139,0,0.586299279,57,60601,0,3550.0,5250.0,21,0,2,0,0
105142,0,0.0,35,60601,0,0.9633184779999999,2916.0,4,0,1,0,1
105154,0,1.073654391,32,60601,0,0.156718702,9800.0,5,0,0,0,2
105156,0,0.995668111,66,60601,0,0.40212891799999995,1690.0,3,0,0,0,0
105161,0,0.042350918,60,60601,0,1.0605609329999999,4028.0,13,0,3,0,0
105162,0,0.920594116,67,60601,1,0.11439200199999999,4300.0,3,0,0,1,2
105168,0,0.19354907300000002,54,60601,0,0.5284817479999999,4300.0,11,0,2,0,2
105173,0,0.041741007000000004,50,60601,0,0.06111736,8000.0,4,0,1,0,2
105180,0,0.258039136,38,60601,1,0.060384263,7650.0,12,0,0,0,1
105183,0,0.442254275,31,60601,0,0.18250539999999998,8333.0,6,0,1,0,0
105195,0,0.06787541700000001,50,60601,0,5496.0,5250.0,9,0,2,0,2
105196,0,0.461363986,40,60601,0,0.230451656,12110.0,15,0,0,0,3
105198,0,0.378981051,63,60601,0,3892.0,5250.0,6,0,1,0,0
105206,0,0.0,65,60601,0,0.0,9538.0,4,0,0,0,0
105215,0,0.9999998999999999,48,60601,1,0.0,6000.0,0,3,0,0,3
105218,0,0.40287991100000003,54,60601,0,2363.0,5250.0,4,0,1,0,0
105237,0,0.046664780999999995,54,60601,0,0.276477588,10083.0,8,0,1,0,0
105242,0,0.022497952999999998,72,60601,0,0.19154827800000002,8305.0,9,0,1,0,1
105248,0,0.066759555,72,60601,0,5149.0,5250.0,6,0,3,0,0
105284,0,0.442967181,66,60601,0,0.5422340729999999,10500.0,21,0,3,0,0
105285,0,0.495647005,38,60601,0,0.12203023800000001,8333.0,7,0,0,0,0
105297,0,0.045562197,67,60601,0,3995.0,5250.0,4,0,1,0,1
105307,0,0.066811788,82,60601,0,0.045105566,2083.0,10,0,0,0,0
105319,0,0.143696805,40,60601,1,0.5141388170000001,3500.0,5,0,1,0,0
105327,0,0.000509251,71,60601,0,0.000620379,19342.0,4,0,0,0,1
105347,0,0.515798736,66,60601,0,0.6814428509999999,2300.0,4,0,1,0,0
105356,0,0.033120672999999996,38,60601,0,0.374638253,3800.0,8,0,1,0,1
105360,0,0.033118418,67,60601,0,0.5154766820000001,7268.0,10,0,3,0,0
105365,0,0.035362157000000005,80,60601,0,0.15805665900000002,7800.0,17,0,1,0,1
105366,0,0.194263535,35,60601,0,0.088424794,4500.0,3,0,0,0,0
105370,0,0.08665725,76,60601,0,0.201627637,6020.0,6,0,1,0,1
105378,0,0.66370612,39,60601,0,0.05714782,5756.0,3,0,0,0,1
105380,0,0.153073336,69,60601,0,0.40611844,10688.0,13,0,2,0,0
105399,0,0.7061522170000001,48,60601,0,0.079229915,2700.0,2,0,0,0,3
105400,0,0.065514016,56,60601,0,866.0,5250.0,5,0,1,0,0
105416,0,0.07741732,54,60601,0,0.32649978399999996,4633.0,12,0,1,0,0
105432,0,0.014457031,58,60601,0,0.299579398,12600.0,10,0,3,0,3
105438,0,0.0,56,60601,0,0.5162046610000001,7250.0,10,0,4,0,0
105449,0,0.013010943999999998,81,60601,0,21.0,5250.0,6,0,0,0,1
105452,0,0.02418244,39,60601,0,0.028415091,10416.0,2,0,0,0,0
105455,0,1.064479638,44,60601,3,0.08908218400000001,3333.0,8,0,0,0,1
105476,0,0.068114173,42,60601,0,1910.0,5250.0,9,0,2,0,1
105478,0,0.8892041620000001,35,60601,0,0.251021049,6365.0,7,0,0,0,0
105480,0,0.11246803300000001,63,60601,0,116.0,5250.0,8,0,0,0,0
105494,0,0.019115877,69,60601,0,0.415116279,6019.0,14,0,1,0,0
105501,0,0.35697586,63,60601,0,0.09750450199999999,3886.0,6,0,0,0,0
105512,0,0.16786995899999999,80,60601,0,10.68761996,2083.0,17,0,2,0,0
105523,0,0.461370205,29,60601,0,0.15389276,3300.0,3,0,0,0,0
105526,0,0.009186926,73,60601,0,0.00099975,4000.0,2,0,0,0,0
105527,0,0.0,49,60601,0,0.39547623299999995,5658.0,9,0,2,0,0
105544,0,0.026984885,87,60601,0,0.007997334,3000.0,15,0,0,0,0
105549,0,0.102463725,77,60601,0,0.019215156,3694.0,2,0,0,0,0
105552,0,0.0,39,60601,0,0.482724142,9000.0,6,0,2,0,2
105559,0,0.02465853,41,60601,0,0.7221623079999999,7417.0,16,0,1,0,2
105563,0,0.007440406,53,60601,0,1325.0,5250.0,5,0,1,0,0
105564,0,0.06964165,73,60601,0,0.006080876,9866.0,5,0,0,0,0
105574,0,0.083147809,47,60601,0,0.12831684599999998,28000.0,6,0,1,0,2
105580,0,0.356869547,33,60601,0,0.466912809,3520.0,7,0,1,0,0
105584,0,0.137422389,49,60601,0,0.385247944,4012.0,15,0,2,0,1
105587,0,0.485606046,32,60601,0,0.463261342,8750.0,10,0,2,0,0
105614,0,0.06551757,69,60601,2,0.054301962999999995,5450.0,4,0,1,0,0
105627,0,0.261058791,40,60601,0,0.217632209,30500.0,11,0,2,0,3
105632,0,0.165378004,75,60601,0,0.183410362,4110.0,14,0,0,0,0
105647,0,0.850574713,37,60601,0,0.008791588000000001,5800.0,1,0,0,0,1
105650,0,0.0,36,60601,0,0.7686724420000001,4270.0,3,0,1,0,1
105684,0,0.376831422,30,60601,0,0.49077564,5040.0,15,0,2,0,0
105693,0,0.606039995,38,60601,2,0.34493392100000003,2269.0,9,0,0,1,1
105714,0,0.049580399000000004,56,60601,0,2485.0,5250.0,12,0,2,0,0
105716,0,0.938123752,32,60601,0,0.630517024,792.0,3,0,0,0,1
105741,0,0.0,66,60601,0,20.0,5250.0,5,0,1,0,0
105772,0,0.008448278,61,60601,0,0.128869013,8496.0,8,0,2,0,1
105792,0,0.064989168,40,60601,0,0.145468109,2680.0,4,0,0,0,3
105807,0,0.44988212200000005,70,60601,0,2117.0,5250.0,12,0,1,0,1
105811,0,0.062729151,27,60601,0,0.19625195199999998,1920.0,4,0,0,0,0
105828,0,0.5743799829999999,31,60601,0,0.100315183,9200.0,7,0,0,0,2
105832,0,0.003499284,52,60601,0,0.490397264,3800.0,16,0,1,0,1
105835,0,0.08858692900000001,60,60601,1,0.357791109,6500.0,12,0,1,0,0
105839,0,0.18441734,57,60601,0,0.620459847,3000.0,7,0,2,0,0
105858,0,0.314685315,25,60601,0,0.010055866,894.0,1,0,0,0,0
105878,0,0.28931128100000003,54,60601,0,0.137577556,3706.0,7,0,0,0,2
105884,0,0.9999998999999999,68,60601,0,577.0,5250.0,1,0,0,0,0
105886,0,0.019249313,65,60601,0,0.006397440999999999,2500.0,5,0,0,0,0
105894,0,0.18223958699999998,51,60601,0,0.465585969,3762.0,9,0,2,0,0
105905,0,0.02780653,72,60601,0,0.252587371,13333.0,11,0,3,0,1
