PersonID,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,zipcode,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
102944,0,0.580347462,72,60601,0,0.482451404,3703,7,0,1,0,1
102946,0,0.157426748,68,60601,0,0.420166539,27500,21,0,3,0,2
102950,0,0.180326655,33,60601,0,0.11109474,6786,5,0,0,0,0
102953,0,0.258158396,61,60601,0,0.146084924,7700,12,0,1,0,1
102970,0,0,67,60601,0,1031,,8,0,1,0,0
102975,0,0.9999999,26,60601,0,0.175216522,1500,4,3,0,0,0
102980,0,0.037977623,55,60601,0,0.592309529,4186,12,0,2,0,0
102982,0,0.861904603,47,60601,0,0.609181141,5641,15,0,2,0,0
102996,0,0,65,60601,0,0,400,5,0,0,0,0
103018,0,0.988354399,51,60601,0,0.869532617,4000,9,0,2,0,2
103019,0,0.200605679,54,60601,0,0.781983346,5283,9,0,2,0,1
103038,0,0.043973901,63,60601,0,0.130760819,6400,6,0,1,0,1
103044,0,0.679333058,64,60601,0,0.947238886,6500,11,0,5,0,0
103060,0,0.124712156,40,60601,0,0.272690924,2500,4,0,0,0,0
103063,0,0.020628866,76,60601,0,16,,1,0,0,0,0
103105,0,0.288210109,65,60601,0,0.074981255,4000,3,0,0,0,0
103108,0,0.050911364,65,60601,0,0.189101362,8000,10,0,1,0,0
103122,0,0.07106246,72,60601,0,884,,7,0,1,0,0
103136,0,0.069203325,68,60601,0,0.420616905,7488,13,0,1,0,3
103140,0,0.587130149,67,60601,0,0.765942778,2900,13,0,1,0,0
103142,0,0.501396424,29,60601,0,0.974177426,2400,7,0,1,0,2
103153,0,0.292707293,21,60601,0,8,0,2,0,0,0,0
103181,0,0.597278264,59,60601,0,1.057222787,3931,14,0,1,0,0
103193,0,0.218855346,62,60601,0,0.262969879,12316,9,0,2,0,0
103224,0,0.005272248,50,60601,0,0.355327049,3500,7,0,1,0,3
103246,0,0.062375005,37,60601,0,0.045661593,9000,4,0,0,0,1
103296,0,0.033451646,79,60601,0,1103,,8,0,0,0,0
103303,0,0.662266209,50,60601,0,0.515053546,4948,10,0,1,0,0
103311,0,0.479262892,39,60601,0,0.274680785,3210,7,0,0,0,1
103341,0,0.143466517,56,60601,0,0.627086614,9524,32,0,3,0,1
103348,0,0.385848125,61,60601,0,0.538852833,5700,20,0,1,0,0
103351,0,0.011347607,52,60601,0,0.39537812,13500,7,0,2,0,2
103358,0,0.9999999,25,60601,0,2,,0,0,0,0,
103390,0,0.548383876,46,60601,0,0.205784761,66000,19,0,2,0,1
103400,0,0.03338862,58,60601,0,0.289455202,9966,15,0,3,0,0
103402,0,0.114106553,78,60601,0,0.319386637,4564,7,0,2,0,0
103422,0,0.048093736,55,60601,0,0.603791697,4166,14,0,1,0,0
103425,0,0.397736265,65,60601,0,1.31984008,2000,13,0,0,0,0
103428,0,0,26,60601,0,0,,1,0,0,0,0
103447,0,0.02626956,70,60601,0,0.36393383,5500,5,0,2,0,1
103452,0,0.819159042,62,60601,0,0.388619015,4322,7,0,1,0,1
103457,0,0.003590495,77,60601,0,0.001249688,4000,7,0,0,0,0
103473,0,0.235860259,59,60601,0,0.105759429,3923,5,0,0,0,0
103474,0,0.003233226,75,60601,0,0.094885542,11750,6,0,1,0,1
103478,0,0.963461435,38,60601,0,0.351329734,5000,7,0,1,0,3
103505,0,0.060155831,38,60601,0,0.070727168,15580,6,0,0,0,1
103534,0,0.02521223,85,60601,0,0.008093805,9636,9,0,0,0,0
103536,0,0.03159842,57,60601,0,0.329445092,6000,6,0,2,0,0
103548,0,0.688118406,49,60601,0,0.367098865,7403,10,0,0,0,0
103549,0,0.028827748,47,60601,0,0.007199424,4166,8,0,0,0,0
103550,0,0.084744407,67,60601,1,0.628145387,2145,10,0,1,0,0
103556,0,0.309410193,37,60601,0,0.511516315,4167,11,0,1,0,0
103559,0,0,59,60601,0,1945,,6,0,3,0,0
103560,0,0.343760416,60,60601,0,3132,,9,0,2,0,0
103564,0,0.654690619,28,60601,0,0.035989717,3500,3,0,0,0,0
103579,0,0.029999291,81,60601,0,37,,3,0,0,0,0
103585,0,0.020403335,39,60601,1,0.410140443,4200,19,0,1,0,0
103601,0,0,31,60601,1,0.194046808,4400,10,0,0,0,1
103617,0,0.094106363,69,60601,0,1551,,10,0,1,0,0
103620,0,0,45,60601,0,3194,,7,0,2,0,
103622,0,0.02271057,63,60601,0,0.709548409,6000,9,0,3,0,0
103628,0,0.68239485,35,60601,0,0.29149078,4500,11,0,0,0,0
103635,0,0.45892338,52,60601,1,3032,,10,0,1,0,1
103640,0,0.069252868,36,60601,0,0.814268513,3321,9,0,1,0,2
103645,0,0.013128432,87,60601,0,14,,10,0,0,0,0
103653,0,0,52,60601,0,0,5800,5,0,0,0,0
103657,0,0.273658213,39,60601,0,0.064804739,8270,5,0,0,0,3
103674,0,0.175189607,43,60601,0,0.314414643,15733,18,0,2,0,2
103680,0,0.163609092,58,60601,0,0.021163139,6000,3,0,0,0,0
103683,0,0.212929764,62,60601,0,4645,,15,0,1,0,0
103692,0,0.481655199,37,60601,1,0.515853177,7600,8,0,2,0,2
103693,0,0.278512178,56,60601,0,0.403243724,4500,11,0,1,0,0
103695,0,0.087697077,67,60601,1,1781,,10,0,1,0,1
103705,0,0.382659375,53,60601,0,0.564194864,4166,13,0,1,0,1
103729,0,0.065550794,62,60601,0,0.097731239,4583,5,0,1,0,3
103734,0,0.341673983,62,60601,1,2297,,18,0,1,0,
103741,0,0.9999999,25,60601,0,0,2916,0,2,0,0,1
103770,0,0.263473054,24,60601,0,0.043304464,1500,3,0,0,0,0
103772,0,0.003146915,70,60601,0,0.243919388,4316,13,0,0,0,1
103783,0,0.943810862,45,60601,0,0.702574356,4000,9,0,2,0,0
103786,0,0.156456236,38,60601,0,0.156668319,4033,5,0,0,0,1
103797,0,0.03448157,32,60601,0,0.520953048,7134,5,0,2,0,2
103799,0,0.03972066,47,60601,0,0.48890222,5000,15,0,2,0,1
103807,0,0.059873559,72,60601,0,0.236381809,2000,3,0,1,0,0
103809,0,0.722543353,30,60601,0,0.86087198,3600,12,0,2,0,0
103832,0,0.257809019,36,60601,0,0.080768803,9000,4,0,0,0,2
103857,0,0.134197018,65,60601,0,0.359501738,3451,12,0,1,0,0
103888,0,0.025852608,45,60601,0,1374,,3,0,1,0,0
103895,0,0.092260516,66,60601,0,0.064205669,7584,3,0,0,0,0
103927,0,0.076401112,42,60601,0,0.546600158,3808,5,0,1,0,1
103932,0,0.079230732,61,60601,1,0.193100862,8000,6,0,1,0,0
103945,0,0.804260985,25,60601,0,18,0,1,0,0,0,0
103968,0,0.465820594,72,60601,0,413,,5,0,0,0,0
103973,0,0.134733844,39,60601,0,0.954161104,8987,5,0,1,0,0
103982,0,0.015214631,87,60601,1,0.055324113,6000,21,1,0,0,1
103985,0,0.905637745,38,60601,2,0.319437939,2134,7,2,0,0,2
103996,0,0.9999999,63,60601,0,0.204013925,42800,9,0,3,0,1
104043,0,0.006301649,68,60601,0,1419,,7,0,1,0,0
104061,0,4.96E-05,64,60601,0,0.239691504,16466,11,0,1,0,0
104064,0,0.918329738,39,60601,3,0.89601733,6000,9,0,1,0,0
104072,0,0.9999999,69,60601,0,1737,,2,0,1,0,0
104078,0,0.001963743,67,60601,0,0.072948328,6250,12,0,1,0,0
104104,0,0.950638031,54,60601,0,3905,,15,0,1,0,0
104113,0,0.124934702,69,60601,0,0.620475698,2900,14,0,2,0,0
104127,0,0.241983868,77,60601,0,0.024101763,4480,3,0,0,0,0
104134,0,0.053238651,80,60601,0,0.018958483,4166,7,0,0,0,1
104152,0,0.03433257,38,60601,0,0.288350634,2600,15,0,1,0,1
104153,0,1.062587483,41,60601,0,0.311562812,3000,3,0,0,0,0
104154,0,0.170080258,50,60601,0,0.220526379,8320,17,0,1,0,1
104165,0,0.22768501,42,60601,0,0.307570227,6300,10,0,1,0,1
104176,0,0.780230362,32,60601,1,0.255459563,8333,8,0,1,0,0
104189,0,1.01885935,39,60601,0,862,,7,0,1,0,
104194,0,0.064605989,72,60601,0,0.214598175,8000,6,0,2,0,0
104195,0,0.069958183,64,60601,0,103,,10,0,0,0,0
104232,0,0.9999999,55,60601,0,0.252071888,10738,4,0,2,0,0
104233,0,0,81,60601,0,0,,4,0,0,0,0
104234,0,0.005999875,50,60601,0,0.344850572,9000,12,0,2,0,0
104237,0,0.620754079,52,60601,0,3366,,9,0,1,0,0
104240,0,0.065144675,65,60601,0,82,,3,0,0,0,
104243,0,0.009203336,79,60601,0,0.001201442,9987,6,0,0,0,0
104256,0,0.211417836,37,60601,0,1.386355845,2916,12,0,2,0,1
104264,0,0.013244783,55,60601,0,293,,5,0,0,0,0
104273,0,0.33149408,74,60601,0,1.545734051,1300,14,0,2,0,0
104287,0,0.309334434,72,60601,0,0.220661747,4200,9,0,0,0,1
104302,0,0.001426534,44,60601,1,1013,,5,0,1,0,0
104320,0,0.120522087,60,60601,0,0.266088465,5764,5,0,1,0,0
104325,0,0.998132974,35,60601,0,0.134527509,5470,7,0,0,0,4
104328,0,0,43,60601,0,0.155131776,14000,7,0,2,0,2
104332,0,0.595706857,42,60601,0,0.354293967,9000,9,0,2,0,3
104348,0,0.434117176,57,60601,0,0.358571048,3750,16,0,0,0,0
104354,0,0.071040187,71,60601,0,0.438033743,4800,11,0,2,0,0
104355,0,0.464881886,47,60601,0,4015,,16,0,1,0,0
104377,0,0.045673858,89,60601,0,0.085731729,11465,7,0,1,0,0
104384,0,0.256357318,45,60601,0,0.324941975,5600,7,0,1,0,0
104393,0,0.000244467,51,60601,0,0.252217006,3833,10,0,1,0,1
104402,0,0.588243085,70,60601,0,0.399504369,15333,8,0,1,0,0
104411,0,0.088063527,59,60601,0,0.736928552,3652,12,0,1,0,2
104421,0,0.040166244,68,60601,1,0.476891153,5300,10,0,2,0,0
104435,0,0.090969694,43,60601,0,0.131527778,7199,5,0,0,0,3
104449,0,0.254727859,52,60601,0,0.16720632,7720,11,0,0,0,0
104456,0,0.055568277,28,60601,0,0.005859375,3583,3,0,0,0,0
104466,0,0.022493581,47,60601,0,2412,,10,0,2,0,
104477,0,0.200162706,42,60601,0,1847,,3,0,1,0,0
104488,0,0.242927771,32,60601,0,0.55009373,4800,11,0,1,0,1
104491,0,0.21559384,32,60601,0,225,,5,0,0,0,
104500,0,0.682810493,57,60601,2,0.14396161,3750,7,1,0,1,0
104505,0,0.010650145,44,60601,0,1599,,18,0,1,0,0
104520,0,0.9999999,29,60601,0,0,1650,0,0,0,0,1
104541,0,0.00769923,65,60601,0,0.779036827,6000,5,0,2,0,0
104546,0,0.02079936,38,60601,0,0.521863506,7340,8,0,2,0,0
104547,0,0.162915064,73,60601,1,0.381340244,2700,12,0,0,0,1
104549,0,0.676058898,55,60601,0,0.110889111,1000,3,0,0,0,0
104562,0,0.055820006,70,60601,0,0.009172559,5232,4,0,0,0,0
104567,0,0.119241342,59,60601,0,0.032706321,5900,16,0,0,0,0
104590,0,0.369655694,28,60601,0,0.196850394,2666,4,0,0,0,0
104600,0,0.1628679,42,60601,0,1147,,8,0,1,0,2
104609,0,0.013682105,47,60601,0,12,,3,0,0,0,
104610,0,0.010396802,61,60601,0,0.0029521,10500,20,0,0,0,0
104613,0,0.021182398,53,60601,0,0.420825017,9017,14,0,3,0,1
104620,0,0,38,60601,0,0.014237722,6250,4,2,0,0,0
104625,0,0.044059303,80,60601,0,0.01599543,3500,8,0,0,0,0
104629,0,0.011784253,88,60601,0,0.001833028,6000,5,0,0,0,1
104644,0,0.202107993,50,60601,0,0.289828023,7500,18,0,1,0,3
104656,0,0.00787308,73,60601,0,0.182237601,2600,9,0,0,0,0
104688,0,0.196386409,52,60601,0,0.655641874,13000,12,0,2,0,1
104702,0,0.094139597,66,60601,0,0.145537003,4850,15,0,1,0,0
104722,0,0,48,60601,0,0.293305399,10500,7,0,2,0,0
104723,0,0.128067872,39,60601,0,1541,,10,0,1,0,0
104731,0,0,75,60601,0,3,,8,0,0,0,
104733,0,0.040273312,44,60601,0,0.270497267,7500,14,0,2,0,3
104744,0,0.585120744,64,60601,0,0.311426234,11000,9,0,1,0,1
104751,0,0.754638977,41,60601,0,0.177470422,6000,8,0,0,0,0
104761,0,0.179117577,82,60601,0,0.291961072,7500,11,0,1,0,0
104764,0,0.574890027,55,60601,0,0.384903205,6146,9,0,1,0,1
104765,0,0.881424191,68,60601,0,0.423910663,4566,8,0,1,0,0
104782,0,0.069412621,62,60601,0,0.049992425,6600,8,0,1,0,2
104783,0,0,54,60601,0,0.448984148,8957,17,0,3,0,1
104784,0,0.021422867,49,60601,1,0.204079592,10000,8,0,2,0,3
104793,0,0.168734938,47,60601,0,0.086142802,7800,4,0,1,0,2
104799,0,0.047246669,37,60601,0,316,0,5,0,0,0,0
104811,0,0.45622054,58,60601,0,0.333252799,12416,9,0,1,0,0
104814,0,0.320413658,63,60601,0,3388,,12,0,2,0,0
104819,0,0.006928448,69,60601,0,0.300792577,10345,14,0,2,0,1
104822,0,0.037384882,85,60601,0,1114,,5,0,1,0,0
104823,0,0.383070476,69,60601,0,0.376281483,7900,8,0,1,0,4
104838,0,0.636393047,42,60601,0,0.21630574,32000,6,0,3,0,5
104841,0,0.040327392,55,60601,0,0.290016469,12750,18,0,2,0,0
104848,0,0.0039999,65,60601,0,0.000490617,8152,8,0,0,0,0
104851,0,0.08571746,48,60601,1,0.012102078,3800,2,0,0,0,0
104856,0,0.127197876,48,60601,0,0.279265493,2613,10,0,0,0,2
104863,0,0.01603299,46,60601,0,0.342255038,6500,15,0,2,0,0
104869,0,0.9999999,33,60601,0,4,,0,0,0,0,0
104870,0,0.186490675,55,60601,0,2348,,8,0,1,0,1
104885,0,0.035487547,47,60601,0,0.171367113,4183,13,0,1,0,1
104887,0,0,38,60601,0,0.475522081,2920,5,0,1,0,0
104888,0,0.012639466,84,60601,0,0.00339966,10000,9,0,0,0,0
104892,0,0.919971251,48,60601,1,0.384273772,11483,11,0,1,0,0
104908,0,0.222446086,34,60601,0,0.162852699,4500,6,0,0,0,1
104914,0,0.022476549,65,60601,0,0.00579884,5000,3,0,0,0,0
104924,0,0.371739754,58,60601,0,0.080833865,4700,8,0,0,0,0
104942,0,0.202225205,57,60601,1,0.34225011,9083,11,0,1,0,2
104957,0,0,51,60601,0,0,7292,1,0,0,0,4
104966,0,0.384249697,65,60601,1,4534,,11,0,2,1,0
104988,0,0,54,60601,0,0.354065579,6800,8,0,2,0,0
105010,0,0.018514157,29,60601,0,1469,,7,0,2,0,0
105017,0,0.02514298,80,60601,0,0.007794232,2565,3,0,0,0,0
105054,0,1924,47,60601,0,0.519247723,10208,11,0,3,0,0
105060,0,0.31374534,51,60601,0,0.141880591,13750,6,0,1,0,4
105061,0,0.860376664,49,60601,0,0.288785202,6000,9,0,2,1,2
105072,0,0.9999999,86,60601,0,0,,4,0,0,0,
105075,0,0.241461488,41,60601,0,1.026594681,5000,19,0,1,0,3
105097,0,0.045631156,52,60601,1,0.466061022,5833,12,0,2,0,0
105105,0,0.558110472,42,60601,0,0.038080334,3833,4,0,0,0,4
105108,0,0,54,60601,0,2098,,5,0,1,0,0
105115,0,0.008105938,66,60601,0,0.202874401,4800,15,0,1,0,0
105124,0,0.047779227,27,60601,0,0.027885863,4625,8,0,0,0,0
105138,0,0.9999999,92,60601,0,67,,0,0,0,0,0
105139,0,0.586299279,57,60601,0,3550,,21,0,2,0,0
105142,0,0,35,60601,0,0.963318478,2916,4,0,1,0,1
105154,0,1.073654391,32,60601,0,0.156718702,9800,5,0,0,0,2
105156,0,0.995668111,66,60601,0,0.402128918,1690,3,0,0,0,0
105161,0,0.042350918,60,60601,0,1.060560933,4028,13,0,3,0,0
105162,0,0.920594116,67,60601,1,0.114392002,4300,3,0,0,1,2
105168,0,0.193549073,54,60601,0,0.528481748,4300,11,0,2,0,2
105173,0,0.041741007,50,60601,0,0.06111736,8000,4,0,1,0,2
105180,0,0.258039136,38,60601,1,0.060384263,7650,12,0,0,0,1
105183,0,0.442254275,31,60601,0,0.1825054,8333,6,0,1,0,0
105195,0,0.067875417,50,60601,0,5496,,9,0,2,0,2
105196,0,0.461363986,40,60601,0,0.230451656,12110,15,0,0,0,3
105198,0,0.378981051,63,60601,0,3892,,6,0,1,0,0
105206,0,0,65,60601,0,0,9538,4,0,0,0,0
105215,0,0.9999999,48,60601,1,0,6000,0,3,0,0,3
105218,0,0.402879911,54,60601,0,2363,,4,0,1,0,0
105237,0,0.046664781,54,60601,0,0.276477588,10083,8,0,1,0,0
105242,0,0.022497953,72,60601,0,0.191548278,8305,9,0,1,0,1
105248,0,0.066759555,72,60601,0,5149,,6,0,3,0,0
105284,0,0.442967181,66,60601,0,0.542234073,10500,21,0,3,0,0
105285,0,0.495647005,38,60601,0,0.122030238,8333,7,0,0,0,0
105297,0,0.045562197,67,60601,0,3995,,4,0,1,0,1
105307,0,0.066811788,82,60601,0,0.045105566,2083,10,0,0,0,0
105319,0,0.143696805,40,60601,1,0.514138817,3500,5,0,1,0,0
105327,0,0.000509251,71,60601,0,0.000620379,19342,4,0,0,0,1
105347,0,0.515798736,66,60601,0,0.681442851,2300,4,0,1,0,0
105356,0,0.033120673,38,60601,0,0.374638253,3800,8,0,1,0,1
105360,0,0.033118418,67,60601,0,0.515476682,7268,10,0,3,0,0
105365,0,0.035362157,80,60601,0,0.158056659,7800,17,0,1,0,1
105366,0,0.194263535,35,60601,0,0.088424794,4500,3,0,0,0,0
105370,0,0.08665725,76,60601,0,0.201627637,6020,6,0,1,0,1
105378,0,0.66370612,39,60601,0,0.05714782,5756,3,0,0,0,1
105380,0,0.153073336,69,60601,0,0.40611844,10688,13,0,2,0,0
105399,0,0.706152217,48,60601,0,0.079229915,2700,2,0,0,0,3
105400,0,0.065514016,56,60601,0,866,,5,0,1,0,0
105416,0,0.07741732,54,60601,0,0.326499784,4633,12,0,1,0,0
105432,0,0.014457031,58,60601,0,0.299579398,12600,10,0,3,0,3
105438,0,0,56,60601,0,0.516204661,7250,10,0,4,0,0
105449,0,0.013010944,81,60601,0,21,,6,0,0,0,1
105452,0,0.02418244,39,60601,0,0.028415091,10416,2,0,0,0,0
105455,0,1.064479638,44,60601,3,0.089082184,3333,8,0,0,0,1
105476,0,0.068114173,42,60601,0,1910,,9,0,2,0,1
105478,0,0.889204162,35,60601,0,0.251021049,6365,7,0,0,0,0
105480,0,0.112468033,63,60601,0,116,,8,0,0,0,0
105494,0,0.019115877,69,60601,0,0.415116279,6019,14,0,1,0,0
105501,0,0.35697586,63,60601,0,0.097504502,3886,6,0,0,0,0
105512,0,0.167869959,80,60601,0,10.68761996,2083,17,0,2,0,0
105523,0,0.461370205,29,60601,0,0.15389276,3300,3,0,0,0,0
105526,0,0.009186926,73,60601,0,0.00099975,4000,2,0,0,0,0
105527,0,0,49,60601,0,0.395476233,5658,9,0,2,0,0
105544,0,0.026984885,87,60601,0,0.007997334,3000,15,0,0,0,0
105549,0,0.102463725,77,60601,0,0.019215156,3694,2,0,0,0,0
105552,0,0,39,60601,0,0.482724142,9000,6,0,2,0,2
105559,0,0.02465853,41,60601,0,0.722162308,7417,16,0,1,0,2
105563,0,0.007440406,53,60601,0,1325,,5,0,1,0,
105564,0,0.06964165,73,60601,0,0.006080876,9866,5,0,0,0,0
105574,0,0.083147809,47,60601,0,0.128316846,28000,6,0,1,0,2
105580,0,0.356869547,33,60601,0,0.466912809,3520,7,0,1,0,0
105584,0,0.137422389,49,60601,0,0.385247944,4012,15,0,2,0,1
105587,0,0.485606046,32,60601,0,0.463261342,8750,10,0,2,0,0
105614,0,0.06551757,69,60601,2,0.054301963,5450,4,0,1,0,0
105627,0,0.261058791,40,60601,0,0.217632209,30500,11,0,2,0,3
105632,0,0.165378004,75,60601,0,0.183410362,4110,14,0,0,0,0
105647,0,0.850574713,37,60601,0,0.008791588,5800,1,0,0,0,1
105650,0,0,36,60601,0,0.768672442,4270,3,0,1,0,1
105684,0,0.376831422,30,60601,0,0.49077564,5040,15,0,2,0,0
105693,0,0.606039995,38,60601,2,0.344933921,2269,9,0,0,1,1
105714,0,0.049580399,56,60601,0,2485,,12,0,2,0,0
105716,0,0.938123752,32,60601,0,0.630517024,792,3,0,0,0,1
105741,0,0,66,60601,0,20,,5,0,1,0,0
105772,0,0.008448278,61,60601,0,0.128869013,8496,8,0,2,0,1
105792,0,0.064989168,40,60601,0,0.145468109,2680,4,0,0,0,3
105807,0,0.449882122,70,60601,0,2117,,12,0,1,0,1
105811,0,0.062729151,27,60601,0,0.196251952,1920,4,0,0,0,0
105828,0,0.574379983,31,60601,0,0.100315183,9200,7,0,0,0,2
105832,0,0.003499284,52,60601,0,0.490397264,3800,16,0,1,0,1
105835,0,0.088586929,60,60601,1,0.357791109,6500,12,0,1,0,0
105839,0,0.18441734,57,60601,0,0.620459847,3000,7,0,2,0,0
105858,0,0.314685315,25,60601,0,0.010055866,894,1,0,0,0,0
105878,0,0.289311281,54,60601,0,0.137577556,3706,7,0,0,0,2
105884,0,0.9999999,68,60601,0,577,,1,0,0,0,0
105886,0,0.019249313,65,60601,0,0.006397441,2500,5,0,0,0,0
105894,0,0.182239587,51,60601,0,0.465585969,3762,9,0,2,0,0
105905,0,0.02780653,72,60601,0,0.252587371,13333,11,0,3,0,1
105914,0,0.658039032,60,60601,0,0.307669233,10000,8,0,1,0,0
105925,0,0.07294961,41,60601,0,0.301751094,6395,3,0,1,0,2
105930,0,0.81414291,25,60601,1,0.155046826,960,7,0,0,0,0
105940,0,0.110837628,39,60601,0,0.318437603,9062,5,0,1,0,3
105942,0,0,45,60601,0,0.356525912,2083,4,0,0,0,1
105945,0,0.9999999,34,60601,1,0,3500,0,0,0,0,1
105954,0,0.028470994,47,60601,1,1729,0,7,0,1,0,0
105957,0,0.890261494,52,60601,0,0.506447453,15509,9,0,2,0,0
105961,0,0.2878312,54,60601,0,0.650564151,14800,9,0,3,0,3
105964,0,0.047612362,54,60601,0,2899,,12,0,2,0,0
105973,0,0.089886069,54,60601,0,0.17147761,6408,9,0,1,0,0
105978,0,0.177793645,29,60601,2,0.090646523,4500,3,0,0,0,3
105979,0,0.002307337,65,60601,0,0.369986357,7329,8,0,1,0,0
105989,0,0.066525051,55,60601,0,0.227361819,2550,6,0,0,0,0
105992,0,0.03219908,73,60601,0,33,0,4,0,0,0,0
106000,0,0.055431445,43,60601,0,0.370022908,9166,17,0,1,0,3
106004,0,0.211010509,53,60601,0,0.270392749,6619,4,0,2,0,1
106010,0,0.428601187,30,60601,0,487,,8,0,0,0,0
106030,0,0.090613886,45,60601,0,0.254485202,8750,7,0,3,0,4
106039,0,0.003124721,47,60601,1,0.274306012,7600,7,0,1,2,0
106043,0,0.156777014,25,60601,0,0.073094868,4500,2,0,0,0,0
106057,0,0.078320054,37,60601,0,0.40918494,7250,11,0,2,0,0
106066,0,0.158052622,55,60601,0,0.27785841,6200,3,0,1,0,0
106078,0,0.9999999,26,60601,0,0.188913525,2254,1,0,0,0,0
106098,0,0.739646497,45,60601,0,0.178364327,5000,5,0,1,0,0
106099,0,0.929010141,69,60601,0,0.469765117,2000,7,0,0,0,0
106116,0,0.339207992,56,60601,1,0.389574028,15000,16,0,3,0,2
106124,0,0.413927088,61,60601,0,0.06274453,6900,5,1,0,0,1
106126,0,0.648588162,40,60601,0,0.340443259,6000,5,0,1,0,0
106131,0,0.116246951,53,60601,0,0.347930414,5000,9,0,1,0,0
106133,0,0.580427447,47,60601,0,0.398176292,9540,6,0,1,0,3
106147,0,0.713406819,50,60601,0,0.637382075,1695,10,1,0,0,0
106171,0,0.282341869,39,60601,0,0.584690089,3500,11,0,1,0,1
106176,0,0.014240267,33,60601,1,0.065624432,5500,5,0,0,0,1
106181,0,0.3998001,62,60601,0,0.31893347,7800,14,0,2,0,1
106196,0,0.244638086,45,60601,1,0.262105414,7000,11,0,2,0,2
106206,0,0.064671852,34,60601,0,0.438624827,4333,6,0,1,0,1
106209,0,0.304567855,44,60601,0,0.649848638,3963,10,0,1,0,2
106231,0,0.925339555,53,60601,0,0.068613723,4998,4,0,0,0,0
106234,0,0.120481928,59,60601,0,0.17279543,2800,7,0,0,0,1
106247,0,0.266362977,67,60601,0,0.258174183,10000,15,0,1,0,0
106251,0,0.010317713,79,60601,0,0.000844951,7100,2,0,0,0,1
106269,0,0.658628397,26,60601,2,0.169182717,1920,6,0,0,0,0
106274,0,0.004092833,64,60601,0,0.30748714,5248,8,0,2,0,0
106278,0,0.055803855,51,60601,0,0.294856411,12500,14,0,2,0,0
106294,0,0.205307513,57,60601,0,1742,,9,0,1,0,1
106295,0,0.140751057,51,60601,0,0.568729904,2487,10,0,0,0,1
106302,0,0.074893327,61,60601,0,0.09602649,4831,6,0,0,0,0
106306,0,0.014732842,36,60601,0,0.023690773,4811,6,0,0,0,0
106314,0,0.644397411,33,60601,0,1950,,13,0,1,0,0
106317,0,0.045523862,64,60601,0,0.227388716,7053,5,0,2,0,0
106325,0,0.9999999,57,60601,0,0.163683724,11900,2,0,1,0,0
106351,0,0.158213906,66,60601,0,0.717570607,4000,12,0,1,0,0
106352,0,0.72185511,71,60601,0,0.238728935,16080,12,0,3,0,0
106358,0,0,63,60601,0,0.247414784,2610,12,0,0,0,0
106361,0,0.9999999,35,60601,0,0.696737044,4167,6,0,1,0,2
106386,0,0.018380724,42,60601,1,0.463795187,9100,12,0,2,0,1
106389,0,0.178937951,48,60601,0,0.333904599,3500,5,0,1,0,2
106397,0,0.028208113,62,60601,0,0.009029345,3100,6,0,0,0,0
106403,0,0.627771498,35,60601,2,0.532627866,1700,6,0,1,0,0
106404,0,0.318458798,29,60601,0,1.31984008,2000,12,0,1,0,2
106405,0,0.000241284,70,60601,0,0.311242148,7800,15,0,2,0,0
106411,0,0.002420968,66,60601,0,0.066394688,12500,4,0,1,0,0
106414,0,1.008907471,49,60601,0,0.154613774,16233,7,0,1,0,3
106415,0,0.004968712,49,60601,0,0.55129731,4200,17,0,2,0,0
106444,0,0.9999999,60,60601,0,0.372321854,6300,4,0,2,1,1
106465,0,0.042348941,62,60601,0,0.988007995,1500,7,0,2,0,0
106469,0,0.67373293,39,60601,0,0.177071064,7640,10,0,1,0,3
106476,0,0.075006541,60,60601,0,1060,,9,0,1,0,0
106478,0,0.047847608,65,60601,0,0.007360673,3803,2,0,0,0,0
106480,0,0.00813342,66,60601,0,0.227846519,8000,17,0,1,0,0
106487,0,0.018539928,81,60601,0,0.151369726,5000,29,0,1,0,1
106492,0,0.035721674,45,60601,0,0.354548484,3000,8,0,1,0,2
106494,0,0.005463591,76,60601,0,0.480049052,10600,10,0,2,0,0
106504,0,0.407059649,38,60601,0,0.247861725,5611,15,0,0,0,0
106507,0,0.826781688,56,60601,0,427,,12,4,0,0,0
106515,0,0.131391241,56,60601,1,0.003428376,17500,3,0,0,0,3
106519,0,0.489629024,51,60601,2,0.459450779,6226,8,0,2,0,3
106522,0,0.14839152,61,60601,0,77,,4,0,0,0,0
106526,0,0.9999999,34,60601,0,0.671938915,3666,4,0,2,0,0
106529,0,0.07511252,68,60601,0,0.554709075,10500,20,0,3,0,0
106536,0,0,89,60601,0,0,,8,0,0,0,0
106544,0,0.036065464,65,60601,0,0.813329312,3315,8,0,1,0,0
106547,0,0.9999999,41,60601,0,0.327766921,5628,4,0,1,0,1
106549,0,0.094310412,47,60601,2,0.619645917,1750,3,0,1,0,2
106558,0,0.961115912,48,60601,0,0.747000522,3833,7,0,1,0,0
106560,0,0.028429894,74,60601,0,0.013486513,2001,5,0,0,0,0
